year	i	j	role
2022	8eda5baeada04552def879ebe4a98b0b	86	p
2022	36000e5c429d62eedd34b3153c5877d8	86	p
2022	e5905ec832288dc568f02233e1896b72	86	p
2022	98b90509956cb0de173e1742784ecc83	86	p
2022	096913a43f7ecbd0566fb4cd418656f1	86	p
2022	812f24ceff31f4bf0448d2f097ddaa73	86	p
2022	7f782e265a2fc9d8aaea3c7e83ca9be9	86	p
2022	e34962b8c45d578f47b4c5da486f5a0e	86	p
2022	1f19457414ba7bb112393b6f8bd01254	86	p
2022	ac0fbb4a1b0e45a223d53bb069d060d7	86	p
2022	b6da389bc7419b137b374c2ee5280490	87	c
2022	17ee44b82156926fc4055fe9d7b1a4f3	87	d
2022	dc4eeba52f131ae787715cdcc6cd5673	87	p
2022	6bfade13376efaa579328e3dcb4da23c	87	p
2022	7935418b9b5c8e3b26711b29946662ea	87	p
2022	7e7403e056f7c515f862d179ae626c08	87	p
2022	b1d9b86b63b91bacdd00348568c625d6	87	p
2022	1941cbe3e57d4fab8b9afcd97aa21001	87	p
2022	49cb18732f97ba14ba51e4897008cd0d	87	p
2022	39adc3bf07e4924fddc896767cbb9805	88	d
2022	724cf3a0fac2d4cf964cefd6e0101306	88	p
2022	89b6bdd3a9598cc0bd36489629061273	88	p
2022	e463b1b3dabcf9d9d2cafcba3e79cf74	88	p
2022	e39fb819dbeb1a887fd719ce9abe1ebc	88	p
2022	651fc2da40d2a84956e90a9a21596905	88	p
2022	f8c2579990c5e3db66d64ab539133415	88	p
2022	0f2324f0091781b5cf96be540446274e	88	p
2022	03b00357e4cd2f3bc99ad7d7db7c4a27	88	p
2022	780fe9b5b00431dcf0a41394d3ac66b4	89	c
2022	271fd0b6f125e306c6a10e72be598a3b	89	d
2022	780fe9b5b00431dcf0a41394d3ac66b4	89	p
2022	72b5f65601a69493ffc0762940f9e5f5	89	p
2022	6771b654b5606a41e14cf3f34fcfff73	89	p
2022	59ad95c7d341531d566cc14c94015f07	89	p
2022	b5f7ac4c2d9fab0b87b0c5c86599af6e	89	p
2022	508aa299ba8a610e4b6cbda71df3cf35	89	p
2022	7f80ecf4ef5e8183bc468c12ffa7229c	9	c
2022	5c7f90c2ce07547bac88458322b1b83b	9	d
2022	7f80ecf4ef5e8183bc468c12ffa7229c	9	p
2022	5c7f90c2ce07547bac88458322b1b83b	9	p
2022	a78a692a6d1a72ad9b440d134177d9cc	9	p
2022	2d74dc8d5a4f2135d42118b952c0c8d6	9	p
2022	a0b4c452af3dd49c5325f3093c36b3e4	9	p
2022	478e268d2803459431a45a2130401279	9	p
2022	271fd0b6f125e306c6a10e72be598a3b	9	p
2022	b158e561beefb45921833760497cad35	90	c
2022	c87463aafc3408d0a6b0633ebfabc819	90	d
2022	fdddf9b7eb1e450c9f954185055882d6	90	p
2022	be5d21fca279cf130404773d0a1eee5e	90	p
2022	e25da67f8b565fb587f6b2a847533daf	90	p
2022	0d9081209b4b964bf6cac3e9127944a1	90	p
2022	62193df734e5c2fa2569045621f7184f	91	c
2022	8eb4a8801b76817942dbfc3734f7b9a6	91	d
2022	86bd18ee3b43a219b4cd628085d41220	91	p
2022	bcf058bce2aee170266e019a8a4f1693	91	p
2022	a1ebeff5719cb0f52784fe401fd25307	91	p
2022	ab2139b7c4782425ab8266995dc5a670	91	p
2022	21c91de79630b437d40cbf6f3caa1f93	91	p
2022	359ff14268557f063096ce57acd51df1	91	p
2022	bd89291f7c03b0f68c9301f4884fba29	91	p
2022	bca6ffc32fadfa6b3e1606ba30ccbf27	91	p
2022	4956bdf12b78098d5a2cd83a13c9eb55	91	p
2022	4f797eaeadf52783bd5253f9bcd1e709	92	c
2022	4f797eaeadf52783bd5253f9bcd1e709	92	d
2022	cb066d61fed7c3f3bcdb1403b7160acb	92	p
2022	8ff62263a7d8962767944a551b5ed412	92	p
2022	6ab88236eecbfff498f933f3c51488e0	92	p
2022	7f80ecf4ef5e8183bc468c12ffa7229c	92	p
2022	450ed19330054ff2d8752ce1509f2051	92	p
2022	b47b936cfeb5d7ba251dc0b1447c0e50	92	p
2022	36f280c1cf25e6d994c5832166203b49	92	p
2022	1f578a5151c97901ef7b306cc6859f99	92	p
2022	e38f61a7c27727b37f992262693b6644	92	p
2022	b087d30bbdc1ba832559920256117819	93	c
2022	d3fffed76d3d9cc60ee0835699db035b	93	d
2022	285b1d1bc11330579282446eb92d43fa	93	p
2022	1108b0c026c2658065fe2c5e70561693	93	p
2022	c062be8d2dec2148f0a2e244b3ca91ae	93	p
2022	d02e6e457adc600a08af00ef41ac6c72	93	p
2022	84cb0ac56a4ea8e744b1e64b26192ced	93	p
2022	478e268d2803459431a45a2130401279	94	c
2022	bd102a7809cd897d00e53a69d37d2c3d	94	d
2022	8acd5cca1b9544da7c13d672b6a27b56	94	p
2022	3a4f14f0863299d9302f848b60f7d6b4	94	p
2022	d66dba5f446fa1f4fda63533a419a78e	94	p
2022	2c71bf45951b4997203a15215c4f4ce1	94	p
2022	bda8ca72c99f048b54a5a143d94faa4c	94	p
2022	0061f712f57cbc45bbddd9f0a6b135d2	94	p
2022	f3a5fe2f77e059074ce127329bb74903	96	c
2022	a24672ada11a8f21825a12f0c4aa4ee2	96	d
2022	abe0e17aa7cbf6e9cc896bdfc40673c6	96	p
2022	f0588c44ee49f7ca0c83a2c35539d2bd	96	p
2022	34021d71e7aad56a7fce302ecf761aeb	96	p
2022	4aa66f0587e70096d2a172bd453f8e1c	96	p
2022	add288e7d8c8ff4dc406a74f3c6a6d87	97	c
2022	7815af43893f54c4440111f49195bc9e	97	d
2022	a3efe8ab75fc81f2f41d0580701e61b5	97	p
2022	111db34937c8624cfe847c38a0ec7676	97	p
2022	8de7240783fa9e927e43940955f34e4d	97	p
2022	b2f4f8746f0ffeb6166170c4a3cfa09d	97	p
2022	b47b936cfeb5d7ba251dc0b1447c0e50	97	p
2022	dddee682535e8053e0c5e307e063a9c2	97	p
2022	efbc26525d2851c2c88d7e3d9fd50f28	97	p
2022	6bae1fb37376e53514ad9cb3e6c335b0	97	p
2022	7e94a3d806ddb8c5b14cdf001ee13f8e	98	c
2022	0d4b9a9573f5a4b7658534b344ff926a	98	d
2022	bf51f60b188d246f3ca12e38609c40a3	98	p
2022	3baa5c9dfcfa19761c5990addfaf077c	98	p
2022	7e52fffc9f8e0b0e7a07124fcc907ad7	98	p
2022	06838a171cb97ad224f89390dfaa51f1	98	p
2022	30e475bc39e3f4eb24258a1069625469	98	p
2022	43cdc5d30b8aecd3a21658cdf6b5f3a9	98	p
2022	cc1418306e654b8714b53667321efd24	99	c
2022	2c81bfd001f1126e7c62316197fa8e0c	99	d
2022	f583f1a94576c5a56a34ef1ab575f8f9	99	p
2022	03934da43d22d22c8e9f8bb72fcad868	99	p
2022	5f55909b251bda7a74175abb2cf49dcf	99	p
2022	13f4a79fff03c9b6dc91f17e29c3845f	99	p
